label_id,paxinos_name,proposed_acronym,proposed_name,acronym_basis,basis_detail,confidence,review_status,current_structure_acronym,current_structure_name,resource_action,r,g,b,duplicate_resolution
295,external plexiform layer of the accessory olfactory bulb,AOBEPl,external plexiform layer of the accessory olfactory bulb,manual_common_neuroanatomy,AOB external plexiform layer,high,pending_review,EPLOTA_295,external plexiform layer of the accessory olfactory bulb,kept_for_review_or_manual_approval,198,255,0,
307,fasciola cinereum,FC,fasciola cinereum,manual_common_neuroanatomy,standard abbreviation,high,pending_review,FC_307,fasciola cinereum,kept_for_review_or_manual_approval,218,255,0,
311,"frontal cortex, area 3",Fr3,"frontal cortex, area 3",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: Fr3,official_local,pending_review,Fr3,"frontal cortex, area 3",kept_for_review_or_manual_approval,229,233,107,
312,frontal assocn cortex,FrA,frontal association cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: FrA,official_local,pending_review,FrA,frontal assocn cortex,kept_for_review_or_manual_approval,123,71,250,
313,"bed nucleus of stria terminalis, fusiform part",BSTFU,"bed nucleus of stria terminalis, fusiform part",manual_common_neuroanatomy,common derived abbreviation: BST fusiform part,high,pending_review,BNOSTF_313,"bed nucleus of stria terminalis, fusiform part",kept_for_review_or_manual_approval,73,11,220,
314,granular insular cortex,GI,granular insular cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: GI,official_local,pending_review,GI,granular insular cortex,kept_for_review_or_manual_approval,195,201,0,
315,globus pallidus,GP,globus pallidus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,GP_315,globus pallidus,kept_for_review_or_manual_approval,255,248,178,
316,gemini hypothalamic nucleus,Gem,gemini hypothalamic nucleus,manual_common_neuroanatomy,common abbreviation,high,pending_review,GHN_316,gemini hypothalamic nucleus,kept_for_review_or_manual_approval,59,0,203,
320,glomerular layer of the olfactory bulb,Gl,glomerular layer of the olfactory bulb,manual_common_neuroanatomy,glomerular layer,high,pending_review,GLOTOB_320,glomerular layer of the olfactory bulb,kept_for_review_or_manual_approval,199,233,89,
321,glomerular layer of the accessory olfactory bulb,AOBGl,glomerular layer of the accessory olfactory bulb,manual_common_neuroanatomy,AOB glomerular layer,high,pending_review,GLOTAO_321,glomerular layer of the accessory olfactory bulb,kept_for_review_or_manual_approval,217,255,89,
322,gracile nucleus,Gr,gracile nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,GN_322,gracile nucleus,kept_for_review_or_manual_approval,44,223,132,
323,granule cell layer of the accessory olfactory bulb,AOBGr,granule cell layer of the accessory olfactory bulb,manual_common_neuroanatomy,AOB granule cell layer,high,pending_review,GCLOTA_323,granule cell layer of the accessory olfactory bulb,kept_for_review_or_manual_approval,172,223,0,
326,granular layer of the dentate gyrus,GCL,granular layer of the dentate gyrus,manual_common_neuroanatomy,granule cell layer,high,pending_review,GLOTDG_326,granular layer of the dentate gyrus,kept_for_review_or_manual_approval,222,255,0,
327,granular cell layer of the olfactory bulb,GrO,granular cell layer of the olfactory bulb,manual_common_neuroanatomy,granular cell layer olfactory bulb,high,pending_review,GCLOTO_327,granular cell layer of the olfactory bulb,kept_for_review_or_manual_approval,236,255,178,
328,hindbrain,HB,hindbrain,manual_common_neuroanatomy,broad division abbreviation,high,pending_review,H_328,hindbrain,kept_for_review_or_manual_approval,118,255,212,
329,nucleus of the horizontal limb of the diagonal band,HDB,nucleus of the horizontal limb of the diagonal band,manual_common_neuroanatomy,common abbreviation for horizontal diagonal band,high,pending_review,NOTHLO_329,nucleus of the horizontal limb of the diagonal band,kept_for_review_or_manual_approval,131,233,0,
330,hippocampus,HP,hippocampus,manual_common_neuroanatomy,common broad abbreviation,high,pending_review,H_330,hippocampus,kept_for_review_or_manual_approval,244,255,178,
331,hippocampal formation,HPF,hippocampal formation,manual_common_neuroanatomy,common abbreviation,high,pending_review,HF_331,hippocampal formation,kept_for_review_or_manual_approval,233,255,118,
332,hypothalamus,HY,hypothalamus,manual_common_neuroanatomy,Allen-style broad hypothalamus abbreviation,high,pending_review,H_332,hypothalamus,kept_for_review_or_manual_approval,255,110,0,
333,intercalated nuclei of the amygdala,I,intercalated nuclei of the amygdala,manual_common_neuroanatomy,common Paxinos-style abbreviation for intercalated amygdala nuclei,high,pending_review,INOTA_333,intercalated nuclei of the amygdala,kept_for_review_or_manual_approval,255,198,178,
336,interanterodorsal thalamic nucleus,IAD,interanterodorsal thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,ITN_336,interanterodorsal thalamic nucleus,kept_for_review_or_manual_approval,212,154,0,
337,interanteromedial thalamic nucleus,IAM,interanteromedial thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,ITN_337,interanteromedial thalamic nucleus,kept_for_review_or_manual_approval,223,172,35,
339,inferior colliculus,IC,inferior colliculus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,IC_339,inferior colliculus,kept_for_review_or_manual_approval,0,48,255,
343,intermediate endopiriform nucleus,IEn,intermediate endopiriform nucleus,manual_common_neuroanatomy,common abbreviation,high,pending_review,IEN_343,intermediate endopiriform nucleus,kept_for_review_or_manual_approval,95,35,237,
345,indusium griseum,IG,indusium griseum,manual_common_neuroanatomy,standard abbreviation,high,pending_review,IG_345,indusium griseum,kept_for_review_or_manual_approval,178,255,0,
346,intergeniculate leaf,IGL,intergeniculate leaf,manual_common_neuroanatomy,standard abbreviation,high,pending_review,IL_346,intergeniculate leaf,kept_for_review_or_manual_approval,223,181,71,
348,infralimbic cortex,IL,infralimbic cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: IL,official_local,pending_review,IL,infralimbic cortex,kept_for_review_or_manual_approval,247,255,35,
350,"intercalated amygdaloid nucleus, main part",I_350,"intercalated amygdaloid nucleus, main part",manual_common_neuroanatomy,common Paxinos-style abbreviation for intercalated amygdala nucleus,high,pending_review,IANMP_350,"intercalated amygdaloid nucleus, main part",kept_for_review_or_manual_approval,255,67,0,Acronym I duplicated with label_id 333; suffixed with label_id for uniqueness.
351,intramedullary thalamic area,IMD,intramedullary thalamic area,manual_common_neuroanatomy,standard-derived abbreviation,high,pending_review,ITA_351,intramedullary thalamic area,kept_for_review_or_manual_approval,223,201,142,
352,intermediodorsal thalamic nucleus,IMD_352,intermediodorsal thalamic nucleus,manual_common_neuroanatomy,"standard thalamic abbreviation, review duplicate",high,pending_review,ITN_352,intermediodorsal thalamic nucleus,kept_for_review_or_manual_approval,212,193,142,Acronym IMD duplicated with label_id 351; suffixed with label_id for uniqueness.
354,inferior olivary nucleus,IO,inferior olivary nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,ION_354,inferior olivary nucleus,kept_for_review_or_manual_approval,178,255,228,
364,"inferior olive, principal nucleus",IOPr,"inferior olive, principal nucleus",manual_common_neuroanatomy,inferior olive principal nucleus,high,pending_review,IOPN_364,"inferior olive, principal nucleus",kept_for_review_or_manual_approval,178,255,228,
399,intralaminar thalamic nuclei,ILM,intralaminar thalamic nuclei,manual_common_neuroanatomy,descriptive abbreviation,high,pending_review,ITN_399,intralaminar thalamic nuclei,kept_for_review_or_manual_approval,239,180,89,
401,juxtaparaventricular part of lateral hypothalamus,JPLH,juxtaparaventricular part of lateral hypothalamus,manual_common_neuroanatomy,descriptive abbreviation,high,pending_review,JPOLH_401,juxtaparaventricular part of lateral hypothalamus,kept_for_review_or_manual_approval,58,0,191,
403,Kolliker-Fuse nucleus,KF,Kolliker-Fuse nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,KFN_403,Kolliker-Fuse nucleus,kept_for_review_or_manual_approval,89,255,183,
405,lateroanterior hypothalamic nucleus,LA,lateroanterior hypothalamic nucleus,manual_common_neuroanatomy,"lateroanterior hypothalamic nucleus, review acronym conflict with lateral amygdala",high,pending_review,LHN_405,lateroanterior hypothalamic nucleus,kept_for_review_or_manual_approval,202,178,255,
407,locus coeruleus,LC,locus coeruleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,LC_407,locus coeruleus,kept_for_review_or_manual_approval,101,186,215,
408,laterodorsal thalamic nucleus,LD,laterodorsal thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,LTN_408,laterodorsal thalamic nucleus,kept_for_review_or_manual_approval,223,155,44,
409,"laterodorsal thalamic nucleus, dorsomedial part",LDDM,"laterodorsal thalamic nucleus, dorsomedial part",manual_common_neuroanatomy,LD dorsomedial,high,pending_review,LTNDP_409,"laterodorsal thalamic nucleus, dorsomedial part",kept_for_review_or_manual_approval,255,225,178,
410,laterodorsal tegmental nucleus,LDTg,laterodorsal tegmental nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,LTN_410,laterodorsal tegmental nucleus,kept_for_review_or_manual_approval,0,255,251,
411,"laterodorsal tegmental nucleus, ventral part",LDTgV,"laterodorsal tegmental nucleus, ventral part",manual_common_neuroanatomy,LDTg ventral,high,pending_review,LTNVP_411,"laterodorsal tegmental nucleus, ventral part",kept_for_review_or_manual_approval,0,255,251,
412,"laterodorsal thalamic nucleus, ventrolateral part",LDVL,"laterodorsal thalamic nucleus, ventrolateral part",manual_common_neuroanatomy,LD ventrolateral,high,pending_review,LTNVP_412,"laterodorsal thalamic nucleus, ventrolateral part",kept_for_review_or_manual_approval,255,158,0,
414,lateral mammillary nucleus,LM,lateral mammillary nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,LMN_414,lateral mammillary nucleus,kept_for_review_or_manual_approval,212,94,0,
415,lacunosum moleculare layer of the hippocampus,SLM,lacunosum moleculare layer of the hippocampus,manual_common_neuroanatomy,stratum lacunosum-moleculare,high,pending_review,LMLOTH_415,lacunosum moleculare layer of the hippocampus,kept_for_review_or_manual_approval,245,255,178,
416,lateral orbital cortex,LO,lateral orbital cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: LO,official_local,pending_review,LO,lateral orbital cortex,kept_for_review_or_manual_approval,239,244,107,
417,nucleus of the lateral olfactory tract,LOT,nucleus of the lateral olfactory tract,manual_common_neuroanatomy,standard abbreviation,high,pending_review,NOTLOT_417,nucleus of the lateral olfactory tract,kept_for_review_or_manual_approval,245,255,89,
422,lateral posterior thalamic nucleus,LP,lateral posterior thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,LPTN_422,lateral posterior thalamic nucleus,kept_for_review_or_manual_approval,255,210,133,
423,lateral periaqueductal gray,LPAG,lateral periaqueductal gray,manual_common_neuroanatomy,standard subdivision abbreviation,high,pending_review,LPG_423,lateral periaqueductal gray,kept_for_review_or_manual_approval,0,3,255,
424,lateral parabrachial nucleus,LPB,lateral parabrachial nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,LPN_424,lateral parabrachial nucleus,kept_for_review_or_manual_approval,0,255,135,
425,"lateral parabrachial nucleus, central part",LPBC,"lateral parabrachial nucleus, central part",manual_common_neuroanatomy,LPB central,high,pending_review,LPNCP_425,"lateral parabrachial nucleus, central part",kept_for_review_or_manual_approval,118,255,190,
426,"lateral parabrachial nucleus, crescent part",LPBCr,"lateral parabrachial nucleus, crescent part",manual_common_neuroanatomy,LPB crescent,high,pending_review,LPNCP_426,"lateral parabrachial nucleus, crescent part",kept_for_review_or_manual_approval,0,233,122,
427,"lateral parabrachial nucleus, dorsal part",LPBD,"lateral parabrachial nucleus, dorsal part",manual_common_neuroanatomy,LPB dorsal,high,pending_review,LPNDP_427,"lateral parabrachial nucleus, dorsal part",kept_for_review_or_manual_approval,118,233,179,
428,"lateral parabrachial nucleus, external part",LPBE,"lateral parabrachial nucleus, external part",manual_common_neuroanatomy,LPB external,high,pending_review,LPNEP_428,"lateral parabrachial nucleus, external part",kept_for_review_or_manual_approval,0,255,135,
429,"lateral parabrachial nucleus, internal part",LPBI,"lateral parabrachial nucleus, internal part",manual_common_neuroanatomy,LPB internal,high,pending_review,LPNIP_429,"lateral parabrachial nucleus, internal part",kept_for_review_or_manual_approval,178,255,219,
430,"lateral parabrachial nucleus, superior part",LPBS,"lateral parabrachial nucleus, superior part",manual_common_neuroanatomy,LPB superior,high,pending_review,LPNSP_430,"lateral parabrachial nucleus, superior part",kept_for_review_or_manual_approval,59,233,152,
431,"lateral parabrachial nucleus, ventral part",LPBV,"lateral parabrachial nucleus, ventral part",manual_common_neuroanatomy,LPB ventral,high,pending_review,LPNVP_431,"lateral parabrachial nucleus, ventral part",kept_for_review_or_manual_approval,59,255,164,
435,"lateral posterior thalamic nucleus, laterocaudal part",LPLC,"lateral posterior thalamic nucleus, laterocaudal part",manual_common_neuroanatomy,LP laterocaudal,high,pending_review,LPTNLP_435,"lateral posterior thalamic nucleus, laterocaudal part",kept_for_review_or_manual_approval,255,226,178,
436,"lateral posterior thalamic nucleus, laterorostral part",LPLR,"lateral posterior thalamic nucleus, laterorostral part",manual_common_neuroanatomy,LP laterorostral,high,pending_review,LPTNLP_436,"lateral posterior thalamic nucleus, laterorostral part",kept_for_review_or_manual_approval,255,160,0,
437,"lateral posterior thalamic nucleus, mediocaudal part",LPMC,"lateral posterior thalamic nucleus, mediocaudal part",manual_common_neuroanatomy,LP mediocaudal,high,pending_review,LPTNMP_437,"lateral posterior thalamic nucleus, mediocaudal part",kept_for_review_or_manual_approval,255,193,89,
438,"lateral posterior thalamic nucleus, mediorostral part",LPMR,"lateral posterior thalamic nucleus, mediorostral part",manual_common_neuroanatomy,LP mediorostral,high,pending_review,LPTNMP_438,"lateral posterior thalamic nucleus, mediorostral part",kept_for_review_or_manual_approval,223,141,0,
439,lateral preoptic area,LPO,lateral preoptic area,manual_common_neuroanatomy,standard abbreviation,high,pending_review,LPA_439,lateral preoptic area,kept_for_review_or_manual_approval,233,91,0,
440,lateral parietal association cortex,LPtA,lateral parietal association cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: LPtA,official_local,pending_review,LPtA,lateral parietal association cortex,kept_for_review_or_manual_approval,225,233,0,
445,lateral septal nucleus,LS,lateral septal nucleus,manual_common_neuroanatomy,common abbreviation for lateral septal nucleus,high,pending_review,LSN_445,lateral septal nucleus,kept_for_review_or_manual_approval,149,255,0,
446,"lateral septal nucleus, dorsal part",LSD,"lateral septal nucleus, dorsal part",manual_common_neuroanatomy,common abbreviation for lateral septum dorsal,high,pending_review,LSNDP_446,"lateral septal nucleus, dorsal part",kept_for_review_or_manual_approval,222,255,178,
447,"lateral septal nucleus, intermediate part",LSI,"lateral septal nucleus, intermediate part",manual_common_neuroanatomy,common abbreviation for lateral septum intermediate,high,pending_review,LSNIP_447,"lateral septal nucleus, intermediate part",kept_for_review_or_manual_approval,151,255,0,
453,lateral stripe of the striatum,LSS,lateral stripe of the striatum,manual_common_neuroanatomy,descriptive abbreviation,high,pending_review,LSOTS_453,lateral stripe of the striatum,kept_for_review_or_manual_approval,143,107,225,
454,"lateral septal nucleus, ventral part",LSV,"lateral septal nucleus, ventral part",manual_common_neuroanatomy,common abbreviation for lateral septum ventral,high,pending_review,LSNVP_454,"lateral septal nucleus, ventral part",kept_for_review_or_manual_approval,146,255,0,
457,lateral ventricle,LV,lateral ventricle,manual_common_neuroanatomy,standard abbreviation,high,pending_review,LV_457,lateral ventricle,kept_for_review_or_manual_approval,255,0,93,
461,lat amygdaloid nucleus,LA_461,lat amygdaloid nucleus,manual_common_neuroanatomy,common abbreviation for lateral amygdala/amygdaloid nucleus,high,pending_review,LAN_461,lat amygdaloid nucleus,kept_for_review_or_manual_approval,212,59,0,Acronym LA duplicated with label_id 405; suffixed with label_id for uniqueness.
462,"lateral amygdaloid nucleus, dorsolateral part",LAdl,"lateral amygdaloid nucleus, dorsolateral part",manual_common_neuroanatomy,LA + dorsolateral,high,pending_review,LANDP_462,"lateral amygdaloid nucleus, dorsolateral part",kept_for_review_or_manual_approval,255,70,0,
463,"lateral amygdaloid nucleus, ventrolateral part",LAvl,"lateral amygdaloid nucleus, ventrolateral part",manual_common_neuroanatomy,LA + ventrolateral,high,pending_review,LANVP_463,"lateral amygdaloid nucleus, ventrolateral part",kept_for_review_or_manual_approval,255,135,89,
464,"lateral amygdaloid nucleus, ventromedial part",LAvm,"lateral amygdaloid nucleus, ventromedial part",manual_common_neuroanatomy,LA + ventromedial,high,pending_review,LANVP_464,"lateral amygdaloid nucleus, ventromedial part",kept_for_review_or_manual_approval,255,200,178,
470,primary motor cortex,M1,primary motor cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: M1,official_local,pending_review,M1,primary motor cortex,kept_for_review_or_manual_approval,251,255,142,
471,secondary motor cortex,M2,secondary motor cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: M2,official_local,pending_review,M2,secondary motor cortex,kept_for_review_or_manual_approval,226,233,35,
473,midbrain,MB,midbrain,manual_common_neuroanatomy,broad division abbreviation,high,pending_review,M_473,midbrain,kept_for_review_or_manual_approval,0,22,239,
474,magnocellular nucleus of the lateral hypothalamus,MCLH,magnocellular nucleus of the lateral hypothalamus,manual_common_neuroanatomy,descriptive abbreviation,high,pending_review,MNOTLH_474,magnocellular nucleus of the lateral hypothalamus,kept_for_review_or_manual_approval,255,94,0,
476,magnocellular preoptic nucleus,MCPO,magnocellular preoptic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,MPN_476,magnocellular preoptic nucleus,kept_for_review_or_manual_approval,233,145,89,
477,mediodorsal thalamic nucleus,MD,mediodorsal thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,MTN_477,mediodorsal thalamic nucleus,kept_for_review_or_manual_approval,223,191,133,
478,"mediodorsal thalamic nucleus, central part",MDC,"mediodorsal thalamic nucleus, central part",manual_common_neuroanatomy,MD central,high,pending_review,MTNCP_478,"mediodorsal thalamic nucleus, central part",kept_for_review_or_manual_approval,255,162,0,
479,"mediodorsal thalamic nucleus, lateral part",MDL,"mediodorsal thalamic nucleus, lateral part",manual_common_neuroanatomy,MD lateral,high,pending_review,MTNLP_479,"mediodorsal thalamic nucleus, lateral part",kept_for_review_or_manual_approval,255,227,178,
480,"mediodorsal thalamic nucleus, medial part",MDM,"mediodorsal thalamic nucleus, medial part",manual_common_neuroanatomy,MD medial,high,pending_review,MTNMP_480,"mediodorsal thalamic nucleus, medial part",kept_for_review_or_manual_approval,255,195,89,
482,"medial eminence, external layer",MEex,"medial eminence, external layer",manual_common_neuroanatomy,"median/medial eminence external layer, review source wording",high,pending_review,MEEL_482,"medial eminence, external layer",kept_for_review_or_manual_approval,152,118,225,
483,"medial eminence, internal layer",MEin,"medial eminence, internal layer",manual_common_neuroanatomy,"median/medial eminence internal layer, review source wording",high,pending_review,MEIL_483,"medial eminence, internal layer",kept_for_review_or_manual_approval,193,166,250,
486,medial geniculate nucleus,MG,medial geniculate nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,MGN_486,medial geniculate nucleus,kept_for_review_or_manual_approval,239,171,44,
487,"medial geniculate nucleus, dorsal part",MGD,"medial geniculate nucleus, dorsal part",manual_common_neuroanatomy,MG dorsal,high,pending_review,MGNDP_487,"medial geniculate nucleus, dorsal part",kept_for_review_or_manual_approval,255,228,178,
488,"medial geniculate nucleus, medial part",MGM,"medial geniculate nucleus, medial part",manual_common_neuroanatomy,MG medial,high,pending_review,MGNMP_488,"medial geniculate nucleus, medial part",kept_for_review_or_manual_approval,233,151,0,
489,"medial geniculate nucleus, ventral part",MGV,"medial geniculate nucleus, ventral part",manual_common_neuroanatomy,MG ventral,high,pending_review,MGNVP_489,"medial geniculate nucleus, ventral part",kept_for_review_or_manual_approval,255,166,0,
490,"medial mammillary nucleus, lateral part",MMl,"medial mammillary nucleus, lateral part",manual_common_neuroanatomy,medial mammillary lateral,high,pending_review,MMNLP_490,"medial mammillary nucleus, lateral part",kept_for_review_or_manual_approval,255,113,0,
491,"medial mammillary nucleus, medial part",MMm,"medial mammillary nucleus, medial part",manual_common_neuroanatomy,medial mammillary medial,high,pending_review,MMNMP_491,"medial mammillary nucleus, medial part",kept_for_review_or_manual_approval,223,171,0,
492,medial orbital cortex,MO,medial orbital cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: MO,official_local,pending_review,MO,medial orbital cortex,kept_for_review_or_manual_approval,206,212,35,
493,main olfactory bulb,MOB,main olfactory bulb,manual_common_neuroanatomy,standard abbreviation,high,pending_review,MOB_493,main olfactory bulb,kept_for_review_or_manual_approval,236,255,178,
494,medial preoptic area,MPA,medial preoptic area,manual_common_neuroanatomy,standard abbreviation,high,pending_review,MPA_494,medial preoptic area,kept_for_review_or_manual_approval,233,150,89,
495,medial parabrachial nucleus,MPB,medial parabrachial nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,MPN_495,medial parabrachial nucleus,kept_for_review_or_manual_approval,178,255,220,
496,medial parabrachial nucleus external part,MPBE,medial parabrachial nucleus external part,manual_common_neuroanatomy,MPB external,high,pending_review,MPNEP_496,medial parabrachial nucleus external part,kept_for_review_or_manual_approval,0,255,140,
498,medial preoptic nucleus,MPN,medial preoptic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,MPN_498,medial preoptic nucleus,kept_for_review_or_manual_approval,255,106,0,
499,"medial preoptic nucleus, central part",MPNc,"medial preoptic nucleus, central part",manual_common_neuroanatomy,MPN central,high,pending_review,MPNCP_499,"medial preoptic nucleus, central part",kept_for_review_or_manual_approval,255,158,89,
500,"medial preoptic nucleus, lateral part",MPNl,"medial preoptic nucleus, lateral part",manual_common_neuroanatomy,MPN lateral,high,pending_review,MPNLP_500,"medial preoptic nucleus, lateral part",kept_for_review_or_manual_approval,255,106,0,
501,"medial preoptic nucleus, medial part",MPNm,"medial preoptic nucleus, medial part",manual_common_neuroanatomy,MPN medial,high,pending_review,MPNMP_501,"medial preoptic nucleus, medial part",kept_for_review_or_manual_approval,255,210,178,
504,medial parietal association cortex,MPtA,medial parietal association cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: MPtA,official_local,pending_review,MPtA,medial parietal association cortex,kept_for_review_or_manual_approval,210,212,142,
506,mammillary recess of the 3rd ventricle,MRe,mammillary recess of the 3rd ventricle,manual_common_neuroanatomy,mammillary recess,high,pending_review,MROT3V_506,mammillary recess of the 3rd ventricle,kept_for_review_or_manual_approval,223,0,120,
507,medial septal nucleus,MS,medial septal nucleus,manual_common_neuroanatomy,common abbreviation for medial septal nucleus,high,pending_review,MSN_507,medial septal nucleus,kept_for_review_or_manual_approval,221,255,178,
510,medial tuberal nucleus,MTu,medial tuberal nucleus,manual_common_neuroanatomy,standard-derived abbreviation,high,pending_review,MTN_510,medial tuberal nucleus,kept_for_review_or_manual_approval,255,97,0,
520,medial amygdaloid nucleus,MeA,medial amygdaloid nucleus,manual_common_neuroanatomy,common abbreviation for medial amygdala/amygdaloid nucleus,high,pending_review,MAN_520,medial amygdaloid nucleus,kept_for_review_or_manual_approval,255,159,118,
523,"medial amygdaloid nucleus, ant dorsal",MeAD,"medial amygdaloid nucleus, ant dorsal",manual_common_neuroanatomy,MeA + anterodorsal,high,pending_review,MANAD_523,"medial amygdaloid nucleus, ant dorsal",kept_for_review_or_manual_approval,255,73,0,
524,"medial amygdaloid nucleus, anteroventral part",MeAV,"medial amygdaloid nucleus, anteroventral part",manual_common_neuroanatomy,MeA + anteroventral,high,pending_review,MANAP_524,"medial amygdaloid nucleus, anteroventral part",kept_for_review_or_manual_approval,255,200,178,
525,"medial amygdaloid nucleus, posterodorsal part",MePD,"medial amygdaloid nucleus, posterodorsal part",manual_common_neuroanatomy,common abbreviation for medial amygdala posterodorsal,high,pending_review,MANPP_525,"medial amygdaloid nucleus, posterodorsal part",kept_for_review_or_manual_approval,255,76,0,
526,"medial amygdaloid nucleus, posteroventral part",MePV,"medial amygdaloid nucleus, posteroventral part",manual_common_neuroanatomy,common abbreviation for medial amygdala posteroventral,high,pending_review,MANPP_526,"medial amygdaloid nucleus, posteroventral part",kept_for_review_or_manual_approval,89,11,255,
530,medulla-oblongolata,MY,medulla oblongata,manual_common_neuroanatomy,"Allen-style abbreviation for medulla/myelencephalon, source spelling retained",high,pending_review,MO_530,medulla-oblongolata,kept_for_review_or_manual_approval,133,203,168,
531,mitral cell layer of the olfactory bulb,Mi,mitral cell layer of the olfactory bulb,manual_common_neuroanatomy,mitral layer,high,pending_review,MCLOTO_531,mitral cell layer of the olfactory bulb,kept_for_review_or_manual_approval,193,255,0,
532,mitral cell layer of the accessory olfactory bulb,AOBMi,mitral cell layer of the accessory olfactory bulb,manual_common_neuroanatomy,AOB mitral layer,high,pending_review,MCLOTA_532,mitral cell layer of the accessory olfactory bulb,kept_for_review_or_manual_approval,237,255,178,
536,"medial mammillary nucleus, median part",MMn,"medial mammillary nucleus, median part",manual_common_neuroanatomy,medial mammillary median,high,pending_review,MMNMP_536,"medial mammillary nucleus, median part",kept_for_review_or_manual_approval,134,83,242,
537,median preoptic nucleus,MnPO,median preoptic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,MPN_537,median preoptic nucleus,kept_for_review_or_manual_approval,116,71,212,
538,median raphe nucleus,MnR,median raphe nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,MRN_538,median raphe nucleus,kept_for_review_or_manual_approval,59,255,220,
543,molecular layer of the dentate gyrus,ML,molecular layer of the dentate gyrus,manual_common_neuroanatomy,molecular layer of dentate gyrus,high,pending_review,MLOTDG_543,molecular layer of the dentate gyrus,kept_for_review_or_manual_approval,233,255,89,
553,obex,obex,obex,manual_common_neuroanatomy,descriptive label retained,high,pending_review,O_553,obex,kept_for_review_or_manual_approval,75,11,208,
555,olfactory cortex,OLF,olfactory cortex,manual_common_neuroanatomy,Allen-style broad abbreviation,high,pending_review,OC_555,olfactory cortex,kept_for_review_or_manual_approval,249,255,178,
558,oriens layer of the hippocampus,SO,oriens layer of the hippocampus,manual_common_neuroanatomy,stratum oriens,high,pending_review,OLOTH_558,oriens layer of the hippocampus,kept_for_review_or_manual_approval,205,233,0,
563,periaqueductal gray,PAG,periaqueductal gray,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PG_563,periaqueductal gray,kept_for_review_or_manual_approval,59,61,255,
564,parabrachial nucleus,PB,parabrachial nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PN_564,parabrachial nucleus,kept_for_review_or_manual_approval,89,229,166,
566,parabrachial pigmented nucleus of the VTA,PBP,parabrachial pigmented nucleus of the VTA,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PPNOTV_566,parabrachial pigmented nucleus of the VTA,kept_for_review_or_manual_approval,178,255,222,
568,paracentral thalamic nucleus,PC,paracentral thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PTN_568,paracentral thalamic nucleus,kept_for_review_or_manual_approval,223,136,0,
576,posterodorsal preoptic nucleus,PDPO,posterodorsal preoptic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PPN_576,posterodorsal preoptic nucleus,kept_for_review_or_manual_approval,83,0,255,
579,parafascicular thalamic nucleus,PF,parafascicular thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PTN_579,parafascicular thalamic nucleus,kept_for_review_or_manual_approval,244,187,35,
581,posterior hypothalamic nucleus,PH,posterior hypothalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PHN_581,posterior hypothalamic nucleus,kept_for_review_or_manual_approval,233,104,0,
